"GEOID","NAME","pop20","pop10","pop00","prc_change","change_label","under18E","under18M","over65E","over65M","prc_under18E","prc_under18M","prc_over65E","prc_over65M","age_label","med_ageE","med_ageM","total_unitsE","total_unitsM","occupied_unitsE","occupied_unitsM","vacant_unitsE","vacant_unitsM","owner_occupiedE","owner_occupiedM","renter_occupiedE","renter_occupiedM","median_house_valueE","median_house_valueM","median_year_builtE","median_year_builtM","median_house_ageE","median_house_ageM","home_ownership_rateE","home_ownership_rateM","vacancy_rateE","vacancy_rateM","rental_rateE","rental_rateM","Residential","Ag.Land","Ag.Building","Commercial","Industrial","total_workforceE","total_workforceM","unemployedE","unemployedM","prc_unemployed","unemployed_moe","totalE","totalM","travelE","travelM","prc_travel","travel_moe"
"1954705","Mount Pleasant",9274,8668,8751,0.0563942204011214,"Growing",1497,220.741930769847,1592,17.5144627693543,0.166407292129835,0.0251086333488695,0.176967541129391,0.00598682636062052,"Stable",39,2.6,3784,196,3266,195,518,151,2226,182,1040,183,3266,195,1967,3,56,3,0.68156766687079,0.0690023766090121,0.136892177589852,0.0405299247751002,0.31843233312921,0.0591695576943055,NA,NA,NA,NA,NA,4388,285,97,59,0.022105742935278,0.0135222007985292,4232,297,1330,215,0.314272211720227,0.0553843885693296
"1958530","Ocheyedan",439,490,536,-0.220956719817768,"Shrinking",173,52.5642464038057,78,6.08667391412403,0.284539473684211,0.094866167310894,0.128289473684211,0.0202551480945009,"Young",35.2,8.4,276,51,240,44,36,23,207,38,33,20,240,44,1952,8,71,8,0.8625,0.223769881953413,0.130434782608696,0.0867488021566375,0.1375,0.0870626470645643,16084905,1095134,3029,14784523,498823,293,63,0,10,0,0.0341296928327645,284,63,215,52,0.757042253521127,0.248450000405292
"1958575","Odebolt",994,1013,1153,-0.159959758551308,"Shrinking",229,56.3382640840131,223,8.78783997754284,0.25,0.0686754114750215,0.243449781659389,0.0312610491007012,"Stable",48.3,13,424,51,372,49,52,32,320,42,52,24,372,49,1950,17,73,17,0.860215053763441,0.159955674766027,0.122641509433962,0.0768998673812319,0.139784946236559,0.0670921179100191,31961457,470065,36834,16111713,2434410,444,77,16,14,0.036036036036036,0.0321448851324907,423,72,295,59,0.697399527186761,0.183155208154189
"1958620","Oelwein",5920,6415,6692,-0.130405405405405,"Shrinking",1365,192.748540850508,1246,15.7607376552529,0.228988424760946,0.0336579902025691,0.209025331320248,0.00892988610353647,"Stable",43.2,2.7,2914,142,2494,147,420,153,1688,178,806,162,2494,147,1953,4,70,4,0.67682437850842,0.0817637693249456,0.144131777625257,0.0529728345299693,0.32317562149158,0.0676912945484878,217050563,1216939,4317,74292859,57434040,2543,189,90,70,0.0353912701533622,0.0276519307378161,2431,187,1108,157,0.455779514603044,0.0734853538671431
"1958665","Ogden",2007,2044,2023,-0.00797209765819631,"Stable",384,108.742815854658,378,10.6251442915343,0.2048,0.0629344650977104,0.2016,0.0247141031417609,"Stable",43.8,7.6,929,114,827,109,102,61,619,103,208,68,827,109,1954,6,69,6,0.748488512696493,0.15888383064184,0.109795479009688,0.0670300530944927,0.251511487303507,0.0886557066981679,NA,NA,NA,NA,NA,945,191,73,57,0.0772486772486772,0.0623054476359056,860,180,605,137,0.703488372093023,0.216927095024078
"1958710","Okoboji",768,807,820,-0.0677083333333333,"Shrinking",130,58.1377674149945,307,9.20804310316023,0.154761904761905,0.073360524035949,0.36547619047619,0.0584719983178591,"Aging",55,7.4,1316,126,426,79,890,118,304,60,122,45,426,79,1977,5,46,5,0.713615023474178,0.193262595639767,0.67629179331307,0.110601381981839,0.286384976525822,0.118233079037774,821101226,5863200,1387230,78728054,0,448,103,6,9,0.0133928571428571,0.0203238932082932,429,102,305,85,0.710955710955711,0.260444897132054
"1958890","Olds",192,229,249,-0.296875,"Shrinking",50,30.1164406927512,15,6.11867076817743,0.29940119760479,0.194379636411024,0.0898203592814371,0.042613932163125,"Young",35.3,10,76,19,70,18,6,7,43,16,27,13,70,18,1958,7,65,7,0.614285714285714,0.277841684536307,0.0789473684210526,0.0941961912057655,0.385714285714286,0.210540250311548,8505898,249242,0,3392644,8280,91,31,0,10,0,0.10989010989011,91,31,91,31,1,0.481765059709516
"1958980","Olin",651,698,716,-0.0998463901689708,"Shrinking",208,63.2929695937866,88,5.95333705540209,0.237172177879133,0.0891937889560486,0.100342075256556,0.023190200744768,"Young",32.5,8.7,337,68,299,62,38,19,222,51,77,34,299,62,NA,NA,NA,NA,0.74247491638796,0.229775331494526,0.112759643916914,0.0607977723760318,0.25752508361204,0.125626621880918,22696998,681158,79428,1897668,0,482,139,68,37,0.141078838174274,0.0868784566159088,410,118,343,114,0.836585365853659,0.367808278882152
"1959070","Ollie",201,215,224,-0.114427860696517,"Shrinking",33,13.1909059582729,38,4.59034938819536,0.229166666666667,0.103653511132018,0.263888888888889,0.0643118553585267,"Aging",49.5,12.4,86,22,58,16,28,17,51,15,7,6,58,16,1941,14,82,14,0.879310344827586,0.354575909673747,0.325581395348837,0.214504337202231,0.120689655172414,0.108673897988085,5463251,1305928,45876,265176,0,65,22,2,3,0.0307692307692308,0.0473141955556881,62,22,58,20,0.935483870967742,0.462867525670385
"1959115","Onawa",2906,2998,3091,-0.0636613902271163,"Shrinking",657,108.63701026814,590,13.0280949635972,0.227021423635107,0.0389915305239384,0.20387007601935,0.0104847621714777,"Young",38.3,2.1,1441,95,1217,99,224,98,891,93,326,87,1217,99,1959,9,64,9,0.732128184059162,0.0968846779060921,0.155447605829285,0.068776131895382,0.267871815940838,0.0747346270827144,113834550,5394813,118114,52591328,3939147,1427,128,45,40,0.0315346881569727,0.0281731918426696,1345,143,420,92,0.312267657992565,0.0760329994352689
"1959250","Onslow",201,197,223,-0.109452736318408,"Shrinking",102,45.3321078265725,26,5.52468793995208,0.360424028268551,0.19175440122933,0.0918727915194346,0.0332118549393836,"Young",32.9,10.4,123,33,105,33,18,12,77,29,28,15,105,33,NA,NA,NA,NA,0.733333333333333,0.359722745339712,0.146341463414634,0.105164992302427,0.266666666666667,0.16562668730155,6601060,137258,9433,1022124,0,126,45,3,5,0.0238095238095238,0.0405833930364976,119,43,107,40,0.899159663865546,0.467493915820007
"1959475","Orange City",6267,6004,5582,0.109302696665071,"Growing",1303,258.57687444936,1137,17.6446338732646,0.209687801738011,0.0424797460006756,0.182973929835855,0.00797657349551343,"Young",34.8,5.3,2255,180,2143,171,112,67,1664,160,479,150,2143,171,1972,6,51,6,0.776481567895474,0.0970221506958481,0.0496674057649667,0.0299750913180249,0.223518432104526,0.0722319507674959,NA,NA,NA,NA,NA,3447,241,135,107,0.0391644908616188,0.0311620226915994,3303,221,827,170,0.250378443838934,0.0541261476310334
"1959520","Orchard",68,71,88,-0.294117647058824,"Shrinking",29,25.8843582110896,10,6.23158620705833,0.337209302325581,0.340886337400713,0.116279069767442,0.0910832265943451,"Young",37.3,20.2,57,20,37,16,20,12,28,13,9,9,37,16,NA,NA,NA,NA,0.756756756756757,0.480143545888734,0.350877192982456,0.243882317400352,0.243243243243243,0.26501212467015,1820483,68114,153257,86212,0,34,15,0,10,0,0.294117647058824,34,15,31,15,0.911764705882353,0.597026837560243
"1959565","Orient",368,408,402,-0.0923913043478261,"Shrinking",107,36.5786823163438,95,7.46934816479388,0.247685185185185,0.093544975977562,0.219907407407407,0.0393109291768247,"Young",44.6,9.7,188,41,165,38,23,13,141,39,24,12,165,38,1942,14,81,14,0.854545454545454,0.307570712992155,0.122340425531915,0.0741176841837702,0.145454545454545,0.0800713051832115,NA,NA,NA,NA,NA,253,53,28,25,0.110671936758893,0.10149759048026,224,45,177,45,0.790178571428571,0.256040462482594
"1959655","Orleans",521,608,583,-0.119001919385797,"Shrinking",41,26.1151297144012,194,7.61539884999598,0.0710571923743501,0.0489178914947834,0.336221837088388,0.088806926821646,"Aging",57.9,4.4,621,96,275,68,346,80,246,65,29,22,275,68,1972,5,51,5,0.894545454545455,0.32372171092874,0.557165861513688,0.154965975407711,0.105454545454545,0.0841424952092232,330112328,474987,0,28757074,1551780,237,82,29,45,0.122362869198312,0.194536103834742,207,74,192,70,0.927536231884058,0.473605687460169
"1959745","Osage",3627,3619,3451,0.0485249517507582,"Growing",709,153.319926950152,812,13.6866613048235,0.197989388438984,0.04383089843769,0.226752303825747,0.011405378767983,"Aging",44.5,4.2,1818,117,1677,117,141,91,1357,129,320,89,1677,117,1966,7,57,7,0.809183064997019,0.0954163785072337,0.0775577557755776,0.0503032509667671,0.190816935002982,0.0547152418893186,192401841,522490,16079,60197518,25099965,1971,134,42,32,0.0213089802130898,0.0162999204313894,1904,139,971,159,0.509978991596639,0.0914317870876709
"1959835","Osceola",5415,4929,4659,0.139612188365651,"Growing",1289,267.858171426597,906,17.703725217386,0.238174427198817,0.0511505075764026,0.167405764966741,0.00964854549760646,"Young",38.3,3.6,2563,132,2204,166,359,189,1300,197,904,214,2204,166,1972,5,51,5,0.58983666061706,0.0998143180718033,0.140070230198986,0.0740937260595793,0.41016333938294,0.101892186493891,202269352,34499408,7572901,142921350,68003757,2551,272,91,95,0.035672285378283,0.0374340326249896,2239,267,755,186,0.337204108977222,0.0922932990259813
"1959925","Oskaloosa",11558,11463,10938,0.0536424987021976,"Growing",2767,267.228366757723,2190,17.7809485779091,0.239525623268698,0.0237337244501917,0.18957756232687,0.00447389316371307,"Young",35.2,2,5173,197,4648,207,525,163,2700,175,1948,204,4648,207,1961,5,62,5,0.580895008605852,0.0456819607165291,0.10148849797023,0.0317459088167046,0.419104991394148,0.0476938070121992,489715764,2328675,820350,162221758,57895353,5962,271,300,170,0.0503186850050319,0.0286055075566098,5605,280,2210,244,0.394290811775201,0.0477813122105796
"1959970","Ossian",802,845,853,-0.0635910224438903,"Shrinking",150,62.9841249839989,182,8.9530542688439,0.188679245283019,0.0885561609985738,0.228930817610063,0.0493110928417932,"Aging",39.1,7.4,393,86,387,86,6,10,332,74,55,34,387,86,NA,NA,NA,NA,0.857881136950904,0.270012369306912,0.0152671755725191,0.0256636822604526,0.142118863049096,0.0933593811052288,45581794,880387,40911,8861636,180378,460,115,7,11,0.0152173913043478,0.0242137710977668,429,104,312,82,0.727272727272727,0.260038532706485
"1960015","Osterdock",43,59,50,-0.162790697674419,"Shrinking",26,26.5706605111728,43,8.71509333292831,0.191176470588235,0.223886865843608,0.316176470588235,0.1918478867591,"Aging",58,28.1,61,43,54,42,7,9,46,41,8,12,54,42,NA,NA,NA,NA,0.851851851851852,1.00769491109822,0.114754098360656,0.168261389650448,0.148148148148148,0.250319445691285,2099807,213207,21026,119149,0,51,48,21,29,0.411764705882353,0.688132945469472,30,24,30,24,1,1.13137084989848
"1960105","Otho",429,542,571,-0.331002331002331,"Shrinking",82,35.7071421427143,119,7.36136864845352,0.171189979123173,0.0795853316896125,0.248434237995825,0.0432693665062122,"Aging",51.7,7.1,264,43,253,43,11,13,203,38,50,21,253,43,1965,8,58,8,0.802371541501976,0.202870646866722,0.0416666666666667,0.0497078917697784,0.197628458498024,0.0895426091099703,17015031,365851,8805,668448,0,259,49,11,10,0.0424710424710425,0.0394372578185226,248,46,238,46,0.959677419354839,0.257079624678099
"1960240","Oto",72,108,145,-1.01388888888889,"Shrinking",15,19.4679223339318,28,6.58041055794684,0.178571428571429,0.242024490105675,0.333333333333333,0.151923307695089,"Aging",50.5,17.4,75,23,46,21,29,15,32,20,14,10,46,21,1942,6,81,6,0.695652173913043,0.53841730037844,0.386666666666667,0.232509546863599,0.304347826086957,0.257999402179211,2105013,345460,52835,1071504,0,36,21,12,14,0.333333333333333,0.434790995624959,24,15,19,12,0.791666666666667,0.703433574264676
"1960285","Otranto CDP",27,27,NA,NA,NA,0,28.2842712474619,14,7.03428011009563,0,2.02030508910442,1,1.18339078858447,"Aging",NA,NA,8,12,8,12,0,10,8,12,0,10,8,12,NA,NA,NA,NA,1,2.12132034355964,0,1.25,0,1.25,NA,NA,NA,NA,NA,0,10,0,10,NA,NA,0,10,0,10,NA,NA
"1960420","Ottosen",40,55,61,-0.525,"Shrinking",6,23,8,5.96732667360601,0.214285714285714,0.829693651658148,0.285714285714286,0.263970361549406,"Aging",56.5,9.4,23,13,12,10,11,7,8,6,4,5,12,10,NA,NA,NA,NA,0.666666666666667,0.747423558170762,0.478260869565217,0.407064168760198,0.333333333333333,0.50077101048111,529284,582860,685,3770172,0,5,5,1,2,0.2,0.447213595499958,4,4,1,2,0.25,0.559016994374947
"1960465","Ottumwa",25529,25023,24998,0.0207998746523561,"Growing",5876,386.392287707713,3951,20.9516149364627,0.231530005122345,0.0154824995093507,0.155679892824776,0.00206351965337308,"Young",37.7,1.1,11553,233,10279,264,1274,214,6290,331,3989,321,10279,264,1953,2,70,2,0.611927230275319,0.0358321986800265,0.110274387604951,0.0186563622534376,0.388072769724681,0.0327807073536431,1002025128,4500538,388438,459263030,58664272,12516,505,655,196,0.0523330137424097,0.0158016722582904,11428,554,2333,336,0.204147707385369,0.0310223829231082
"1960555","Owasa",34,43,38,-0.117647058823529,"Shrinking",0,28.2842712474619,9,6.42151793275182,0,1.66378066161541,0.529411764705882,0.478537742574918,"Aging",70.5,16.9,12,7,12,7,0,10,12,7,0,10,12,7,NA,NA,NA,NA,1,0.824957911384305,0,0.833333333333333,0,0.833333333333333,955529,628432,44944,1100061,0,12,8,0,10,0,0.833333333333333,12,8,9,8,0.75,0.833333333333333
"1960645","Oxford",722,807,705,0.0235457063711911,"Growing",163,64.6915759585435,114,9.20484942445276,0.234532374100719,0.108190724714048,0.164028776978417,0.0407790960062576,"Young",34.4,14.2,343,109,324,107,19,17,249,82,75,62,324,107,1955,34,68,34,0.768518518518518,0.358423795041351,0.0553935860058309,0.0525959357248814,0.231481481481481,0.206062833574878,53577597,573007,51837,5725080,0,443,146,9,12,0.0203160270880361,0.0279032692031824,381,120,304,93,0.797900262467192,0.350338996539452
"1960690","Oxford Junction",424,496,573,-0.351415094339623,"Shrinking",154,48.1456124688429,85,6.7928281078498,0.276481149012567,0.101218878201162,0.152603231597846,0.0315241081786376,"Young",39.7,4,246,59,197,50,49,31,143,39,54,29,197,50,NA,NA,NA,NA,0.725888324873096,0.270434284095348,0.199186991869919,0.134767609678762,0.274111675126904,0.162820218377951,NA,NA,NA,NA,NA,222,66,5,5,0.0225225225225225,0.0234967848376172,216,64,184,55,0.851851851851852,0.358527942101855
"1960780","Oyens",92,103,132,-0.434782608695652,"Shrinking",22,27.9821371592664,19,6.22681182449983,0.234042553191489,0.31016535734367,0.202127659574468,0.100237624302108,"Young",33.3,17.3,35,14,35,14,0,10,33,15,2,3,35,14,1966,8,57,8,0.942857142857143,0.570885456183316,0,0.285714285714286,0.0571428571428571,0.0887095696929144,5199920,24293,0,6161904,1062738,62,31,0,10,0,0.161290322580645,62,31,49,23,0.790322580645161,0.54200508385634
"1960825","Pacific Junction",96,471,507,-4.28125,"Shrinking",48,25.8843582110896,22,6.12189238436091,0.227488151658768,0.138740047058957,0.104265402843602,0.0415214241591929,"Young",48,8.5,119,34,89,31,30,18,66,29,23,18,89,31,NA,NA,NA,NA,0.741573033707865,0.415803709333662,0.252100840336134,0.16753474213128,0.258426966292135,0.221373950927319,NA,NA,NA,NA,NA,117,46,8,8,0.0683760683760684,0.0734709260040191,109,45,101,42,0.926605504587156,0.542965858750126
"1960915","Packwood",183,204,223,-0.218579234972678,"Shrinking",181,82.1583836257749,71,7.25516682776247,0.362,0.204396903029376,0.142,0.04984460242388,"Young",37.2,2.6,145,39,145,39,0,10,128,39,17,10,145,39,1961,37,62,37,0.882758620689655,0.358770439028535,0,0.0689655172413793,0.117241379310345,0.0758328996884985,5879893,859525,271121,1178640,0,200,88,23,26,0.115,0.139500394264676,177,69,167,70,0.943502824858757,0.540079623370392
"1961050","Palmer",138,165,214,-0.550724637681159,"Shrinking",27,25.9229627936314,27,5.022002586963,0.190140845070423,0.190481852407252,0.190140845070423,0.0648643538438959,"Stable",42.7,15.3,106,26,80,25,26,16,69,26,11,11,80,25,NA,NA,NA,NA,0.8625,0.422222802234274,0.245283018867925,0.16249180534071,0.1375,0.144057500591127,3633797,358060,11661,7441248,0,67,26,1,3,0.0149253731343284,0.0451491682049825,66,27,59,25,0.893939393939394,0.526515489336446
"1961230","Palo",1407,1026,614,0.563610518834399,"Growing",321,82.6619622317303,105,8.11428229687037,0.297222222222222,0.0891772667758973,0.0972222222222222,0.016749336415031,"Young",36.3,6.7,413,86,408,83,5,11,370,88,38,22,408,83,2004,3,19,3,0.906862745098039,0.283822194543532,0.0121065375302663,0.0267534230369127,0.0931372549019608,0.0571535289623896,113217638,567545,84278,17552520,0,635,124,21,17,0.0330708661417323,0.0275395412269103,597,117,506,111,0.847571189279732,0.249321763593918
"1961275","Panama",235,221,212,0.0978723404255319,"Growing",101,54.2125446737192,32,4.865033465778,0.381132075471698,0.253755454149685,0.120754716981132,0.0509874517759365,"Young",35.6,9,100,37,89,36,11,8,84,36,5,8,89,36,1973,17,50,17,0.943820224719101,0.556205017597553,0.11,0.0897579522939333,0.0561797752808989,0.0927156212258197,11985548,168119,17834,5838164,0,146,60,0,10,0,0.0684931506849315,146,60,67,28,0.458904109589041,0.268972762720262
"1961320","Panora",1091,1124,1175,-0.076993583868011,"Shrinking",430,100.886074361133,329,10.6398853883662,0.279765777488614,0.0731605141454477,0.214053350683149,0.0256734273914744,"Young",38,3.4,655,83,597,74,58,44,432,62,165,49,597,74,1969,14,54,14,0.723618090452261,0.137224275581369,0.0885496183206107,0.0681062677095114,0.276381909547739,0.0889397550172713,51347694,919716,60462,29341886,1236825,693,103,45,39,0.0649350649350649,0.0570986301299283,643,97,356,66,0.553654743390358,0.132331593146329
"1961365","Panorama Park",139,129,111,0.201438848920863,"Growing",41,24.5967477524977,28,5.48294271121926,0.264516129032258,0.184566289897467,0.180645161290323,0.0734442719162178,"Young",39.4,12.2,62,20,62,20,0,10,60,20,2,3,62,20,1962,9,61,9,0.967741935483871,0.44890020000256,0,0.161290322580645,0.032258064516129,0.0494933568801726,NA,NA,NA,NA,NA,81,34,0,10,0,0.123456790123457,76,31,71,31,0.934210526315789,0.558197547613718
"1961590","Parkersburg",2015,1870,1889,0.062531017369727,"Growing",410,96.2912249376858,396,10.210887822682,0.232294617563739,0.0587108296235308,0.224362606232295,0.0217368234649518,"Stable",46.1,5.1,867,94,698,78,169,63,525,62,173,58,698,78,1973,7,50,7,0.752148997134671,0.12228857317496,0.194925028835063,0.0756752546533169,0.24785100286533,0.0875889198725687,140608000,268943,22672,31840735,61614,851,126,44,30,0.0517038777908343,0.0360742710615191,796,118,599,95,0.75251256281407,0.163364002048815
"1961725","Park View CDP",2709,2389,2169,0.199335548172757,"Growing",1010,278.343313194336,306,12.8620331619543,0.35191637630662,0.115352086814593,0.106620209059233,0.0194446127699347,"Young",35.2,4.5,996,181,955,175,41,64,747,150,208,118,955,175,1976,3,47,3,0.782198952879581,0.212638816052524,0.0411646586345382,0.0646910111614166,0.217801047120419,0.129846171188617,NA,NA,NA,NA,NA,1522,306,24,37,0.0157687253613666,0.024515970124578,1498,300,1394,298,0.930574098798398,0.272589775380933
"1961770","Parnell",194,193,220,-0.134020618556701,"Shrinking",43,28.1424945589406,41,6.68455331740955,0.178423236514523,0.123536548452435,0.170124481327801,0.0474005849978804,"Stable",51.8,11.3,127,31,120,31,7,10,102,29,18,13,120,31,1968,7,55,7,0.85,0.326526596245322,0.0551181102362205,0.0798813072005425,0.15,0.11505508946201,9047811,9794,0,2870334,0,145,47,9,10,0.0620689655172414,0.0718401903504679,136,46,119,40,0.875,0.417247018696032
"1961815","Paton",221,236,265,-0.199095022624434,"Shrinking",37,18.411952639522,33,6.16912227154168,0.191709844559585,0.107433467336957,0.170984455958549,0.0544379742494286,"Young",30.5,6.5,96,26,78,23,18,14,65,21,13,9,78,23,1956,13,67,13,0.833333333333333,0.364508872049248,0.1875,0.154421813428912,0.166666666666667,0.125414791374608,6084691,466723,954,4401270,4517820,131,42,0,10,0,0.0763358778625954,131,42,101,34,0.770992366412214,0.358418949163425
"1961860","Patterson",176,130,126,0.284090909090909,"Growing",54,31.0805405358401,49,7.25720096243067,0.197080291970803,0.125243789941412,0.178832116788321,0.0549789423402754,"Stable",42,10.6,152,51,138,50,14,13,124,50,14,13,138,50,1972,36,51,36,0.898550724637681,0.487099029778694,0.0921052631578947,0.0909383957112655,0.101449275362319,0.101120037358632,5296679,321038,3986,16380,0,165,65,4,6,0.0242424242424242,0.0375967741507196,161,64,151,63,0.937888198757764,0.540479106520744
"1961905","Paullina",982,1056,1124,-0.144602851323829,"Shrinking",176,56.5066367783467,160,7.33537251608417,0.204889406286379,0.0722437190502043,0.186263096623981,0.0284609988208333,"Stable",44.3,9.2,473,57,383,57,90,38,299,45,84,40,383,57,1953,5,70,5,0.780678851174935,0.165237928329232,0.190274841437632,0.083546395638539,0.219321148825065,0.109420433282158,41556958,393083,25728,26253958,1145016,469,89,25,21,0.0533049040511727,0.0459044963357686,444,82,339,72,0.763513513513513,0.21489573315102
"1962040","Pella",10464,10352,9832,0.0603975535168196,"Growing",2119,312.715525677891,1899,17.9493407239172,0.203476089879009,0.0305351836332512,0.182350681774534,0.00525567240483478,"Young",36.5,2.8,3963,216,3833,224,130,100,2574,175,1259,205,3833,224,1976,2,47,2,0.671536655361336,0.0602047766588827,0.0328034317436286,0.025296671762928,0.328463344638664,0.0568232647511885,816510674,3706897,3006101,356292150,106651791,5677,301,89,45,0.0156772943456051,0.00797018536932472,5507,297,1405,217,0.255129834755765,0.0417376342282387
"1962130","Peosta",1908,1377,651,0.658805031446541,"Growing",742,136.777191080969,169,8.54016389230455,0.343359555761222,0.0763223261017998,0.0782045349375289,0.0104872266722679,"Young",35,5.9,830,109,751,97,79,60,637,84,114,49,751,97,2003,3,20,3,0.848202396804261,0.156565844965855,0.0951807228915663,0.0733618640266787,0.151797603195739,0.0681285075494407,171210005,1821202,13835,98071357,94709448,1245,166,20,13,0.0160642570281124,0.0106591856692875,1214,162,925,138,0.761943986820428,0.152511596017532
"1962175","Percival CDP",53,87,NA,NA,NA,0,28.2842712474619,28,7.83382245667568,0,0.349188533919283,0.345679012345679,0.192307933545837,"Aging",60.6,21.7,52,26,52,26,0,10,46,27,6,8,52,26,1964,15,59,15,0.884615384615385,0.682082609652623,0,0.192307692307692,0.115384615384615,0.164307764333029,NA,NA,NA,NA,NA,53,32,0,10,0,0.188679245283019,53,32,53,32,1,0.853864792376208
"1962355","Perry",7836,7702,7633,0.0259060745278203,"Growing",1856,280.458553087618,1255,17.5120328946923,0.236855538540071,0.0374455683668446,0.160158244002042,0.00777159236577658,"Young",39.4,2.8,3385,262,3055,255,330,140,1767,236,1288,223,3055,255,1953,4,70,4,0.578396072013093,0.0910958011922973,0.0974889217134417,0.0420416315467523,0.421603927986907,0.0810351842670036,243605801,3234544,45220,73591159,16059105,4224,316,393,134,0.0930397727272727,0.0324780868758715,3823,331,2661,334,0.696050222338478,0.106135118386563
"1962445","Persia",297,319,363,-0.222222222222222,"Shrinking",133,40.3856410126173,46,5.10245088464246,0.326781326781327,0.119636605244252,0.113022113022113,0.0262963593352971,"Young",33.6,7.8,139,35,134,35,5,8,88,25,46,27,134,35,NA,NA,NA,NA,0.656716417910448,0.253436357894696,0.0359712230215827,0.058262305939676,0.343283582089552,0.220542077021144,10432036,435223,96804,1309671,0,184,59,0,10,0,0.0543478260869565,183,59,160,55,0.87431693989071,0.41205161499541
"1962625","Peterson",322,334,372,-0.15527950310559,"Shrinking",127,42.2018956920184,87,6.86391281233576,0.286036036036036,0.10664642576789,0.195945945945946,0.0365605458266478,"Young",36.3,7.3,227,47,178,38,49,32,147,39,31,16,178,38,1949,20,74,20,0.825842696629214,0.281226288648394,0.215859030837004,0.147884394542702,0.174157303370787,0.0972733992819965,12025314,128100,3579,5202450,0,230,52,6,6,0.0260869565217391,0.0267453690950226,224,52,181,47,0.808035714285714,0.281444813441897
"1962760","Pierson",337,366,371,-0.100890207715134,"Shrinking",102,28.5657137141714,31,4.9385369133767,0.322784810126582,0.107375219082694,0.0981012658227848,0.0235453932974274,"Young",32.7,5.8,138,25,113,23,25,14,85,21,28,14,113,23,NA,NA,NA,NA,0.752212389380531,0.240786137139105,0.181159420289855,0.106625629542248,0.247787610619469,0.133765946909349,9813888,244539,2365,6920856,0,153,37,13,10,0.0849673202614379,0.0685132635175119,138,33,125,32,0.905797101449275,0.317312715736499
"1962850","Pilot Mound",163,173,214,-0.312883435582822,"Shrinking",17,9.53939201416946,61,5.95320358294667,0.104938271604938,0.0629157677729297,0.376543209876543,0.0875866622719169,"Aging",59.5,16.4,112,26,83,22,29,16,55,19,28,15,83,22,NA,NA,NA,NA,0.662650602409639,0.288535280537429,0.258928571428571,0.154987693782217,0.337349397590361,0.201634140542649,NA,NA,NA,NA,NA,72,22,6,7,0.0833333333333333,0.100501358083761,62,22,56,20,0.903225806451613,0.454728698375395
"1962985","Pioneer",4,23,21,-4.25,"Shrinking",0,28.2842712474619,13,7.56950040369543,0,1.48864585512957,0.684210526315789,1.00081817660987,"Aging",72.3,17,17,24,15,24,2,3,15,24,0,10,15,24,NA,NA,NA,NA,1,2.26274169979695,0.117647058823529,0.242338080206133,0,0.666666666666667,NA,NA,NA,NA,NA,4,5,0,10,0,2.5,4,5,4,5,1,1.76776695296637
"1963075","Pisgah",249,251,316,-0.269076305220884,"Shrinking",42,20.2237484161567,77,6.43892407686205,0.141414141414141,0.0732347195591552,0.259259259259259,0.0539650904674126,"Aging",47.8,5.5,186,43,144,31,42,22,109,30,35,21,144,31,NA,NA,NA,NA,0.756944444444444,0.264493027493729,0.225806451612903,0.129287140239857,0.243055555555556,0.154936148824227,8448200,339053,10472,860280,0,140,36,13,9,0.0928571428571429,0.0685768948258572,127,34,92,34,0.724409448818898,0.330580498344089
"1963210","Plainfield",393,436,438,-0.114503816793893,"Shrinking",96,38.5616389693177,52,5.52532131762974,0.259459459459459,0.115024583388337,0.140540540540541,0.0302983511851333,"Young",40,12.9,174,32,156,32,18,14,124,28,32,17,156,32,1959,6,64,6,0.794871794871795,0.242489492100491,0.103448275862069,0.0826784379439788,0.205128205128205,0.11681581099277,0,88785,110920,0,0,220,57,20,30,0.0909090909090909,0.138382871055035,195,44,175,40,0.897435897435897,0.288241504404462
"1963300","Plainview CDP",19,NA,NA,NA,NA,0,28.2842712474619,0,6.99927102316117,0,2.02030508910442,0,0.499947930225798,"Stable",NA,NA,14,19,14,19,0,10,14,19,0,10,14,19,NA,NA,NA,NA,1,1.9192898346492,0,0.714285714285714,0,0.714285714285714,NA,NA,NA,NA,NA,14,19,0,10,0,0.714285714285714,14,19,14,19,1,1.9192898346492
"1963345","Plano",59,70,58,0.0169491525423729,"Stable",15,29.0172362570938,17,5.83288389210032,0.294117647058824,0.588391322003252,0.333333333333333,0.204837353178431,"Aging",41.3,34.5,29,13,22,10,7,9,18,9,4,5,22,10,1977,5,46,5,0.818181818181818,0.552870325313498,0.241379310344828,0.328667202224797,0.181818181818182,0.241832642783463,NA,NA,NA,NA,NA,21,14,0,10,0,0.476190476190476,21,14,17,13,0.80952380952381,0.821265607636605
