address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,FALSE,roof,roof_confidence,img_used
107 E 4TH AVE,Slater,Iowa,G,S,G_S_107 E 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+E+4TH+AVE,Slater+Iowa",-93.6767636,41.8798953,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
103 E 4TH AVE,Slater,Iowa,G,S,G_S_103 E 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=103+E+4TH+AVE,Slater+Iowa",-93.6777541,41.8799024,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.39,poor_siding,37.24,good_gutter,68.49,,FALSE,0,G_S_103 E 4TH AVE_
308 LINN ST,Slater,Iowa,G,S,G_S_308 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+LINN+ST,Slater+Iowa",-93.6781503,41.8799285,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.86,poor_siding,42.28,poor/no_gutter,56.28,,FALSE,0,G_S_308 LINN ST_
504 LINN ST,Slater,Iowa,G,S,G_S_504 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+LINN+ST,Slater+Iowa",-93.6781305,41.878244,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
502 LINN ST,Slater,Iowa,G,S,G_S_502 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+LINN+ST,Slater+Iowa",-93.6780711,41.8784589,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
408 LINN ST,Slater,Iowa,G,S,G_S_408 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+LINN+ST,Slater+Iowa",-93.6780711,41.8787301,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
406 LINN ST,Slater,Iowa,G,S,G_S_406 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+LINN+ST,Slater+Iowa",-93.6781305,41.8790188,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
501 8TH AVE,Slater,Iowa,G,S,G_S_501 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+8TH+AVE,Slater+Iowa",-93.6834995,41.8753798,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
503 8TH AVE,Slater,Iowa,G,S,G_S_503 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=503+8TH+AVE,Slater+Iowa",-93.6838562,41.8753684,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
505 8TH AVE,Slater,Iowa,G,S,G_S_505 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+8TH+AVE,Slater+Iowa",-93.6841732,41.8753582,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
507 8TH AVE,Slater,Iowa,G,S,G_S_507 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+8TH+AVE,Slater+Iowa",-93.6845298,41.8753856,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
405 10TH AVE CIR,Slater,Iowa,G,S,G_S_405 10TH AVE CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+10TH+AVE+CIR,Slater+Iowa",-93.6830637,41.8737665,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
504 8TH AVE,Slater,Iowa,G,S,G_S_504 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+8TH+AVE,Slater+Iowa",-93.6841534,41.8748746,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
501 9TH AVE,Slater,Iowa,G,S,G_S_501 9TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+9TH+AVE,Slater+Iowa",-93.6836184,41.8744849,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.21,poor_siding,36.15,good_gutter,64.53,,FALSE,0,G_S_501 9TH AVE_
413 10TH AVE CIR,Slater,Iowa,G,S,G_S_413 10TH AVE CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=413+10TH+AVE+CIR,Slater+Iowa",-93.6842524,41.873806,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
407 10TH AVE CIR,Slater,Iowa,G,S,G_S_407 10TH AVE CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+10TH+AVE+CIR,Slater+Iowa",-93.6834995,41.8739076,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
939 TRAIL DR,Slater,Iowa,G,S,G_S_939 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=939+TRAIL+DR,Slater+Iowa",-93.6843119,41.8725449,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
904 TRAIL DR,Slater,Iowa,G,S,G_S_904 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=904+TRAIL+DR,Slater+Iowa",-93.6891466,41.8762644,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.37,poor_siding,35.25,good_gutter,66.81,,FALSE,0,G_S_904 TRAIL DR_
916 TRAIL DR,Slater,Iowa,G,S,G_S_916 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=916+TRAIL+DR,Slater+Iowa",-93.6878784,41.8748328,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
918 TRAIL DR,Slater,Iowa,G,S,G_S_918 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=918+TRAIL+DR,Slater+Iowa",-93.6875812,41.8747067,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
934 TRAIL DR,Slater,Iowa,G,S,G_S_934 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=934+TRAIL+DR,Slater+Iowa",-93.6851837,41.8736018,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
936 TRAIL DR,Slater,Iowa,G,S,G_S_936 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=936+TRAIL+DR,Slater+Iowa",-93.6850252,41.8733744,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
923 TRAIL DR,Slater,Iowa,G,S,G_S_923 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=923+TRAIL+DR,Slater+Iowa",-93.686749,41.8739973,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
925 TRAIL DR,Slater,Iowa,G,S,G_S_925 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=925+TRAIL+DR,Slater+Iowa",-93.6863725,41.8738737,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.44,poor_siding,36.51,good_gutter,67.25,,FALSE,0,G_S_925 TRAIL DR_
600 6TH AVE,Slater,Iowa,G,S,G_S_600 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+6TH+AVE,Slater+Iowa",-93.6850252,41.8773261,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
603 GREENE ST,Slater,Iowa,G,S,G_S_603 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+GREENE+ST,Slater+Iowa",-93.686278,41.87757,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.94,chipped_paint,36.18,good_gutter,61.94,,FALSE,0,G_S_603 GREENE ST_
800 S CARROLL ST,Slater,Iowa,G,S,G_S_800 S CARROLL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=800+S+CARROLL+ST,Slater+Iowa",-93.6878982,41.8776022,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.73,poor_siding,39.44,good_gutter,67.12,,FALSE,0,G_S_800 S CARROLL ST_
504 7TH AVE LN,Slater,Iowa,G,S,G_S_504 7TH AVE LN.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+7TH+AVE+LN,Slater+Iowa",-93.6843911,41.8759518,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
507 BOONE ST,Slater,Iowa,G,S,G_S_507 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+BOONE+ST,Slater+Iowa",-93.6851837,41.8781734,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43,poor_siding,35.83,good_gutter,67.54,,FALSE,0,G_S_507 BOONE ST_
603 6TH AVE,Slater,Iowa,G,S,G_S_603 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+6TH+AVE,Slater+Iowa",-93.6859589,41.8778534,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
505 STORY ST,Slater,Iowa,G,S,G_S_505 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+STORY+ST,Slater+Iowa",-93.6838166,41.8782752,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
605 6TH AVE,Slater,Iowa,G,S,G_S_605 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+6TH+AVE,Slater+Iowa",-93.6864717,41.8782603,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.55,poor_siding,36.9,good_gutter,64.57,,FALSE,0,G_S_605 6TH AVE_
409 STORY ST,Slater,Iowa,G,S,G_S_409 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+STORY+ST,Slater+Iowa",-93.6838166,41.8788951,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.25,poor_siding,39.51,good_gutter,54.11,,FALSE,0,G_S_409 STORY ST_
409 BOONE ST,Slater,Iowa,G,S,G_S_409 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+BOONE+ST,Slater+Iowa",-93.6851639,41.8789294,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.54,good_siding,36.54,poor/no_gutter,58.35,,FALSE,0,G_S_409 BOONE ST_
403 BOONE ST,Slater,Iowa,G,S,G_S_403 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+BOONE+ST,Slater+Iowa",-93.6851639,41.8793556,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.78,poor_siding,40.24,poor/no_gutter,69.26,,FALSE,0,G_S_403 BOONE ST_
604 4TH AVE,Slater,Iowa,G,S,G_S_604 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+4TH+AVE,Slater+Iowa",-93.685897,41.8795452,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.99,poor_siding,39.92,good_gutter,52.31,,FALSE,0,G_S_604 4TH AVE_
305 STORY ST,Slater,Iowa,G,S,G_S_305 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+STORY+ST,Slater+Iowa",-93.6837769,41.8799423,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
301 STORY ST,Slater,Iowa,G,S,G_S_301 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+STORY+ST,Slater+Iowa",-93.6838166,41.8805996,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.11,poor_siding,36.16,good_gutter,69.51,,FALSE,0,G_S_301 STORY ST_
601 4TH AVE,Slater,Iowa,G,S,G_S_601 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+4TH+AVE,Slater+Iowa",-93.6851639,41.8799754,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.58,poor_siding,41.72,poor/no_gutter,68.1,,FALSE,0,G_S_601 4TH AVE_
604 3RD AVE,Slater,Iowa,G,S,G_S_604 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+3RD+AVE,Slater+Iowa",-93.6858772,41.8805336,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
608 3RD AVE,Slater,Iowa,G,S,G_S_608 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+3RD+AVE,Slater+Iowa",-93.6865905,41.8805495,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.79,poor_siding,38.78,good_gutter,64.01,,FALSE,0,G_S_608 3RD AVE_
509 3RD AVE,Slater,Iowa,G,S,G_S_509 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+3RD+AVE,Slater+Iowa",-93.6845298,41.8810029,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.83,poor_siding,43.45,poor/no_gutter,54.44,,FALSE,0,G_S_509 3RD AVE_
201 STORY ST,Slater,Iowa,G,S,G_S_201 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+STORY+ST,Slater+Iowa",-93.6838166,41.881568,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.96,poor_siding,37.89,good_gutter,70.67,,FALSE,0,G_S_201 STORY ST_
508 2ND AVE,Slater,Iowa,G,S,G_S_508 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=508+2ND+AVE,Slater+Iowa",-93.6844109,41.8815878,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
609 3RD AVE,Slater,Iowa,G,S,G_S_609 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+3RD+AVE,Slater+Iowa",-93.6865508,41.8809769,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
602 2ND AVE,Slater,Iowa,G,S,G_S_602 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+2ND+AVE,Slater+Iowa",-93.6854016,41.8815173,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.52,poor_siding,36.89,poor/no_gutter,55.01,,FALSE,0,G_S_602 2ND AVE_
107 STORY ST,Slater,Iowa,G,S,G_S_107 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+STORY+ST,Slater+Iowa",-93.6837373,41.881958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505 2ND AVE,Slater,Iowa,G,S,G_S_505 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+2ND+AVE,Slater+Iowa",-93.6842128,41.8819427,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
105 STORY ST,Slater,Iowa,G,S,G_S_105 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+STORY+ST,Slater+Iowa",-93.6837571,41.8821704,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.72,poor_siding,37.08,good_gutter,70.44,,FALSE,0,G_S_105 STORY ST_
607 2ND AVE,Slater,Iowa,G,S,G_S_607 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+2ND+AVE,Slater+Iowa",-93.6858772,41.8819669,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.57,poor_siding,36.34,good_gutter,67.14,,FALSE,0,G_S_607 2ND AVE_
616 MAIN ST,Slater,Iowa,G,S,G_S_616 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+MAIN+ST,Slater+Iowa",-93.6864319,41.8825302,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
603 2ND AVE,Slater,Iowa,G,S,G_S_603 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+2ND+AVE,Slater+Iowa",-93.6852629,41.8819672,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
613 MAIN ST,Slater,Iowa,G,S,G_S_613 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=613+MAIN+ST,Slater+Iowa",-93.6865905,41.88299,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.3,chipped_paint,35.77,good_gutter,61.4,,FALSE,0,G_S_613 MAIN ST_
107 N BOONE ST,Slater,Iowa,G,S,G_S_107 N BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+N+BOONE+ST,Slater+Iowa",-93.685045,41.8836205,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.45,chipped_paint,36.21,good_gutter,65.48,,FALSE,0,G_S_107 N BOONE ST_
509 MAIN ST,Slater,Iowa,G,S,G_S_509 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+MAIN+ST,Slater+Iowa",-93.6844506,41.882981,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
500 1ST AVE N,Slater,Iowa,G,S,G_S_500 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+1ST+AVE+N,Slater+Iowa",-93.6837373,41.8835849,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.99,chipped_paint,36.1,good_gutter,69.84,,FALSE,0,G_S_500 1ST AVE N_
104 N BOONE ST,Slater,Iowa,G,S,G_S_104 N BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+BOONE+ST,Slater+Iowa",-93.6845298,41.8834046,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.42,poor_siding,37.72,poor/no_gutter,62.77,,FALSE,0,G_S_104 N BOONE ST_
504 MARSHALL ST,Slater,Iowa,G,S,G_S_504 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+MARSHALL+ST,Slater+Iowa",-93.6818452,41.8783092,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
509 TAMA ST,Slater,Iowa,G,S,G_S_509 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+TAMA+ST,Slater+Iowa",-93.6810824,41.8780528,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
505 BENTON ST,Slater,Iowa,G,S,G_S_505 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+BENTON+ST,Slater+Iowa",-93.6797352,41.8782121,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.31,poor_siding,44.07,good_gutter,52.28,,FALSE,0,G_S_505 BENTON ST_
406 STORY ST,Slater,Iowa,G,S,G_S_406 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+STORY+ST,Slater+Iowa",-93.6831429,41.8791103,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
402 STORY ST,Slater,Iowa,G,S,G_S_402 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+STORY+ST,Slater+Iowa",-93.6831429,41.8794977,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.31,poor_siding,36.95,good_gutter,59.97,,FALSE,0,G_S_402 STORY ST_
401 TAMA ST,Slater,Iowa,G,S,G_S_401 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+TAMA+ST,Slater+Iowa",-93.6810626,41.8795449,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
404 TAMA ST,Slater,Iowa,G,S,G_S_404 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+TAMA+ST,Slater+Iowa",-93.6804881,41.8792727,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.33,poor_siding,36.87,poor/no_gutter,69.03,,FALSE,0,G_S_404 TAMA ST_
607 6TH AVE,Slater,Iowa,G,S,G_S_607 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+6TH+AVE,Slater+Iowa",-93.6867656,41.8778617,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
405 4TH AVE,Slater,Iowa,G,S,G_S_405 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+4TH+AVE,Slater+Iowa",-93.6827268,41.8799565,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.17,poor_siding,41.02,poor/no_gutter,64.71,,FALSE,0,G_S_405 4TH AVE_
410 3RD AVE,Slater,Iowa,G,S,G_S_410 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+3RD+AVE,Slater+Iowa",-93.6831429,41.8805437,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
305 4TH AVE,Slater,Iowa,G,S,G_S_305 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+4TH+AVE,Slater+Iowa",-93.6813598,41.8799421,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
305 BENTON ST,Slater,Iowa,G,S,G_S_305 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+BENTON+ST,Slater+Iowa",-93.679656,41.8802678,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
107 4TH AVE,Slater,Iowa,G,S,G_S_107 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+4TH+AVE,Slater+Iowa",-93.6791805,41.8799343,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.99,poor_siding,39.56,poor/no_gutter,57.73,,FALSE,0,G_S_107 4TH AVE_
201 MARSHALL ST,Slater,Iowa,G,S,G_S_201 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+MARSHALL+ST,Slater+Iowa",-93.68239,41.8815362,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.9,poor_siding,37.13,good_gutter,63.31,,FALSE,0,G_S_201 MARSHALL ST_
200 MARSHALL ST,Slater,Iowa,G,S,G_S_200 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=200+MARSHALL+ST,Slater+Iowa",-93.6818551,41.8814565,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.69,poor_siding,37.79,good_gutter,59.42,,FALSE,0,G_S_200 MARSHALL ST_
206 MARSHALL ST,Slater,Iowa,G,S,G_S_206 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+MARSHALL+ST,Slater+Iowa",-93.6818353,41.8809729,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.83,poor_siding,36.33,good_gutter,60.98,,FALSE,0,G_S_206 MARSHALL ST_
205 3RD AVE,Slater,Iowa,G,S,G_S_205 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+3RD+AVE,Slater+Iowa",-93.6800126,41.8809149,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.31,poor_siding,35.97,good_gutter,54.16,,FALSE,0,G_S_205 3RD AVE_
201 BENTON ST,Slater,Iowa,G,S,G_S_201 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+BENTON+ST,Slater+Iowa",-93.6796362,41.8814499,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.4,poor_siding,36.37,good_gutter,56.3,,FALSE,0,G_S_201 BENTON ST_
107 3RD AVE,Slater,Iowa,G,S,G_S_107 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+3RD+AVE,Slater+Iowa",-93.6792201,41.880979,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.71,poor_siding,37.05,poor/no_gutter,69.95,,FALSE,0,G_S_107 3RD AVE_
400 MAIN ST,Slater,Iowa,G,S,G_S_400 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+MAIN+ST,Slater+Iowa",-93.6823333,41.8825108,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
422 MAIN ST,Slater,Iowa,G,S,G_S_422 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=422+MAIN+ST,Slater+Iowa",-93.6832023,41.8825755,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
105 TAMA ST,Slater,Iowa,G,S,G_S_105 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+TAMA+ST,Slater+Iowa",-93.6810626,41.8821016,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.52,chipped_paint,34.98,good_gutter,66.01,,FALSE,0,G_S_105 TAMA ST_
306 MAIN ST,Slater,Iowa,G,S,G_S_306 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+MAIN+ST,Slater+Iowa",-93.6813796,41.8825563,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
312 MAIN ST,Slater,Iowa,G,S,G_S_312 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=312+MAIN+ST,Slater+Iowa",-93.681949,41.882554,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
208 MAIN ST,Slater,Iowa,G,S,G_S_208 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+MAIN+ST,Slater+Iowa",-93.6804484,41.8825667,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
101 2ND AVE,Slater,Iowa,G,S,G_S_101 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+2ND+AVE,Slater+Iowa",-93.6787447,41.8819239,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.84,poor_siding,35.33,good_gutter,66.89,,FALSE,0,G_S_101 2ND AVE_
401 MAIN ST,Slater,Iowa,G,S,G_S_401 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+MAIN+ST,Slater+Iowa",-93.6823306,41.8829908,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.54,chipped_paint,35.71,good_gutter,58.86,,FALSE,0,G_S_401 MAIN ST_
606 5TH AVE,Slater,Iowa,G,S,G_S_606 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+5TH+AVE,Slater+Iowa",-93.6860357,41.8784754,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.03,poor_siding,36.29,good_gutter,67.57,,FALSE,0,G_S_606 5TH AVE_
